event_id_cnty,event_date,year,country,latitude,longitude
SUD4886,18 December 2012,2012,Sudan,15.5699,32.5532
EGY1874,17 December 2012,2012,Egypt,30.0351,31.214
TUN1086,17 December 2012,2012,Tunisia,35.0382,9.4849
TUN1085,17 December 2012,2012,Tunisia,35.0382,9.4849
EGY1875,17 December 2012,2012,Egypt,30.0771,31.2859
TUN1083,14 December 2012,2012,Tunisia,34.251,8.747
EGY1870,14 December 2012,2012,Egypt,30.0619,31.3339
EGY1871,14 December 2012,2012,Egypt,30.0488,31.2343
EGY1872,14 December 2012,2012,Egypt,30.1088,31.3792
MOR2360,13 December 2012,2012,Morocco,33.5242,-7.8293
MOR2357,12 December 2012,2012,Morocco,32.2994,-9.2372
MOR2358,12 December 2012,2012,Morocco,34.0133,-6.8326
MOR2359,12 December 2012,2012,Morocco,35.7806,-5.8137
LBY1045,12 December 2012,2012,Libya,32.8925,13.18
TUN1075,11 December 2012,2012,Tunisia,36.819,10.1658
LBY1042,11 December 2012,2012,Libya,32.8925,13.18
EGY1865,11 December 2012,2012,Egypt,30.0771,31.2859
EGY1867,11 December 2012,2012,Egypt,30.0488,31.2343
EGY1866,11 December 2012,2012,Egypt,30.1088,31.3792
EGY1868,11 December 2012,2012,Egypt,30.0619,31.3339
SUD4869,11 December 2012,2012,Sudan,15.6277,32.4648
TUN1069,09 December 2012,2012,Tunisia,36.5011,8.7802
TUN1070,09 December 2012,2012,Tunisia,36.819,10.1658
EGY1863,09 December 2012,2012,Egypt,30.1088,31.3792
EGY1864,09 December 2012,2012,Egypt,30.0488,31.2343
TUN1068,08 December 2012,2012,Tunisia,36.819,10.1658
MOR537,08 December 2012,2012,Morocco,34.0133,-6.8326
EGY1852,07 December 2012,2012,Egypt,30.0081,31.2109
EGY1858,07 December 2012,2012,Egypt,30.9761,31.1669
EGY1862,07 December 2012,2012,Egypt,27.181,31.1837
EGY1849,07 December 2012,2012,Egypt,30.0771,31.2859
EGY1853,07 December 2012,2012,Egypt,30.0771,31.2859
EGY1856,07 December 2012,2012,Egypt,29.9464,30.9169
EGY1850,07 December 2012,2012,Egypt,30.0488,31.2343
EGY1859,07 December 2012,2012,Egypt,30.0619,31.3339
EGY1844,06 December 2012,2012,Egypt,31.1966,29.8903
EGY1845,06 December 2012,2012,Egypt,31.2317,29.9499
EGY1846,06 December 2012,2012,Egypt,31.2017,29.9446
EGY1838,05 December 2012,2012,Egypt,31.1981,29.9192
EGY1841,05 December 2012,2012,Egypt,24.0911,32.8973
EGY1834,05 December 2012,2012,Egypt,30.1088,31.3792
EGY1836,05 December 2012,2012,Egypt,30.0488,31.2343
EGY1842,05 December 2012,2012,Egypt,30.5877,31.502
EGY1815,04 December 2012,2012,Egypt,31.1981,29.9192
EGY1816,04 December 2012,2012,Egypt,26.55,31.7
EGY1820,04 December 2012,2012,Egypt,30.9761,31.1669
EGY1821,04 December 2012,2012,Egypt,24.0911,32.8973
EGY1822,04 December 2012,2012,Egypt,27.181,31.1837
EGY1823,04 December 2012,2012,Egypt,31.0392,30.4691
EGY1824,04 December 2012,2012,Egypt,25.6965,32.6459
EGY1825,04 December 2012,2012,Egypt,29.9737,32.5263
EGY1818,04 December 2012,2012,Egypt,30.0771,31.2859
EGY1827,04 December 2012,2012,Egypt,30.0488,31.2343
EGY1819,04 December 2012,2012,Egypt,30.0771,31.2851
EGY1814,03 December 2012,2012,Egypt,30.0771,31.2859
SUD4847,03 December 2012,2012,Sudan,15.5699,32.5532
LBY1039,02 December 2012,2012,Libya,32.7627,21.7551
MOR535,02 December 2012,2012,Morocco,34.0133,-6.8326
EGY1812,02 December 2012,2012,Egypt,29.9667,31.25
EGY1807,01 December 2012,2012,Egypt,31.1981,29.9192
EGY1808,01 December 2012,2012,Egypt,27.181,31.1837
EGY1811,01 December 2012,2012,Egypt,30.0081,31.2109
TUN1060,01 December 2012,2012,Tunisia,36.1742,8.7049
TUN1061,01 December 2012,2012,Tunisia,35.2315,9.1232
EGY1810,01 December 2012,2012,Egypt,30.0771,31.2859
EGY1809,01 December 2012,2012,Egypt,30.0488,31.2343
EGY1806,30 November 2012,2012,Egypt,29.9737,32.5263
EGY1803,30 November 2012,2012,Egypt,30.0488,31.2343
TUN1051,29 November 2012,2012,Tunisia,36.094,9.5674
TUN1052,29 November 2012,2012,Tunisia,36.353,9.622
TUN1056,29 November 2012,2012,Tunisia,35.858,9.2007
TUN1057,29 November 2012,2012,Tunisia,36.085,9.3708
EGY1801,29 November 2012,2012,Egypt,30.0488,31.2343
TUN1048,28 November 2012,2012,Tunisia,36.8092,10.1406
TUN1047,28 November 2012,2012,Tunisia,36.7991,10.1755
LBY1038,28 November 2012,2012,Libya,32.7571,12.7276
SUD4826,28 November 2012,2012,Sudan,15.5699,32.5532
EGY1792,27 November 2012,2012,Egypt,31.1981,29.9192
EGY1793,27 November 2012,2012,Egypt,27.8636,34.2881
EGY1797,27 November 2012,2012,Egypt,28.1099,30.7503
EGY1798,27 November 2012,2012,Egypt,29.9737,32.5263
EGY1794,27 November 2012,2012,Egypt,30.0488,31.2343
ALG3143,27 November 2012,2012,Algeria,35.2333,0.8
LBY1035,26 November 2012,2012,Libya,32.7627,21.7551
LBY1037,26 November 2012,2012,Libya,32.1177,20.1293
LBY1036,26 November 2012,2012,Libya,32.488,20.8317
TUN1045,25 November 2012,2012,Tunisia,36.819,10.1658
MOR533,25 November 2012,2012,Morocco,34.0133,-6.8326
EGY1787,25 November 2012,2012,Egypt,30.0771,31.2859
MOR532,25 November 2012,2012,Morocco,33.5928,-7.6192
EGY1788,25 November 2012,2012,Egypt,30.0488,31.2343
EGY1781,23 November 2012,2012,Egypt,27.181,31.1837
EGY1773,23 November 2012,2012,Egypt,25.6965,32.6459
EGY1778,23 November 2012,2012,Egypt,30.1088,31.3792
EGY1774,23 November 2012,2012,Egypt,30.0488,31.2343
EGY1782,23 November 2012,2012,Egypt,27.8636,34.2881
TUN1044,22 November 2012,2012,Tunisia,36.819,10.1658
LBY1029,20 November 2012,2012,Libya,32.1177,20.1293
EGY1767,20 November 2012,2012,Egypt,30.0488,31.2343
EGY1760,18 November 2012,2012,Egypt,27.181,31.1837
EGY1761,18 November 2012,2012,Egypt,27.181,31.1837
MOR530,18 November 2012,2012,Morocco,34.0133,-6.8326
EGY1763,18 November 2012,2012,Egypt,30.0081,31.2109
TUN1041,18 November 2012,2012,Tunisia,36.7984,10.1723
EGY1758,17 November 2012,2012,Egypt,31.1981,29.9192
TUN1038,17 November 2012,2012,Tunisia,36.5011,8.7802
TUN1040,17 November 2012,2012,Tunisia,36.819,10.1658
TUN1039,17 November 2012,2012,Tunisia,34.7406,10.7603
MOR529,17 November 2012,2012,Morocco,34.0133,-6.8326
EGY1759,17 November 2012,2012,Egypt,30.0771,31.2859
EGY1752,16 November 2012,2012,Egypt,31.1981,29.9192
EGY1753,16 November 2012,2012,Egypt,24.0911,32.8973
EGY1755,16 November 2012,2012,Egypt,30.4591,31.1786
EGY1756,16 November 2012,2012,Egypt,24.4767,32.9463
EGY1757,16 November 2012,2012,Egypt,30.7885,31.0019
EGY1754,16 November 2012,2012,Egypt,27.181,31.1837
TUN1036,16 November 2012,2012,Tunisia,36.7991,10.1755
ALG3133,16 November 2012,2012,Algeria,36.7525,3.042
TUN1037,16 November 2012,2012,Tunisia,36.7984,10.1723
TUN1035,15 November 2012,2012,Tunisia,36.819,10.1658
EGY1750,15 November 2012,2012,Egypt,30.0488,31.2343
TUN1033,15 November 2012,2012,Tunisia,36.7984,10.1723
TUN1032,14 November 2012,2012,Tunisia,35.7292,10.5808
LBY1026,13 November 2012,2012,Libya,32.1177,20.1293
TUN1031,12 November 2012,2012,Tunisia,33.1485,11.5538
EGY1746,12 November 2012,2012,Egypt,30.0488,31.2343
ALG3129,10 November 2012,2012,Algeria,31.9664,5.3421
TUN1027,10 November 2012,2012,Tunisia,34.425,8.7417
TUN1028,10 November 2012,2012,Tunisia,36.819,10.1658
SUD4765,10 November 2012,2012,Sudan,13.5422,33.6172
ALG3130,10 November 2012,2012,Algeria,36.7445,3.0527
EGY1741,09 November 2012,2012,Egypt,29.9737,32.5263
EGY1743,09 November 2012,2012,Egypt,30.0771,31.2859
EGY1740,09 November 2012,2012,Egypt,30.0488,31.2343
EGY1744,09 November 2012,2012,Egypt,30.0488,31.2343
MOR526,08 November 2012,2012,Morocco,28.985,-10.0573
MOR527,08 November 2012,2012,Morocco,27.1418,-13.188
EGY1737,08 November 2012,2012,Egypt,30.0488,31.2343
TUN1026,07 November 2012,2012,Tunisia,36.8247,10.1864
EGY1736,07 November 2012,2012,Egypt,30.0745,31.233
TUN1024,06 November 2012,2012,Tunisia,36.7984,10.1723
EGY1732,05 November 2012,2012,Egypt,30.1251,31.2505
EGY1733,05 November 2012,2012,Egypt,30.0488,31.2343
LBY1014,05 November 2012,2012,Libya,32.7571,12.7276
SUD4750,04 November 2012,2012,Sudan,13.45,25.5331
TUN1023,04 November 2012,2012,Tunisia,36.808,10.0972
SUD4745,03 November 2012,2012,Sudan,13.6264,25.3559
EGY1726,03 November 2012,2012,Egypt,31.1316,33.7984
EGY1725,03 November 2012,2012,Egypt,30.0619,31.3339
EGY1722,02 November 2012,2012,Egypt,31.1316,33.7984
EGY1721,02 November 2012,2012,Egypt,28.1099,30.7503
LBY1011,02 November 2012,2012,Libya,32.1177,20.1293
EGY1719,02 November 2012,2012,Egypt,30.0488,31.2343
LBY1009,01 November 2012,2012,Libya,32.8925,13.18
EGY1716,01 November 2012,2012,Egypt,30.0771,31.2859
TUN1021,01 November 2012,2012,Tunisia,36.7984,10.1723
LBY1007,30 October 2012,2012,Libya,32.8925,13.18
EGY1715,29 October 2012,2012,Egypt,31.1316,33.7984
EGY1714,28 October 2012,2012,Egypt,28.1099,30.7503
MOR523,27 October 2012,2012,Morocco,34.0133,-6.8326
TUN1016,23 October 2012,2012,Tunisia,36.8092,10.1406
TUN1015,22 October 2012,2012,Tunisia,36.819,10.1658
LBY1003,21 October 2012,2012,Libya,32.8925,13.18
EGY1707,20 October 2012,2012,Egypt,29.6028,32.6896
TUN1011,20 October 2012,2012,Tunisia,32.9297,10.4518
EGY1706,19 October 2012,2012,Egypt,30.0488,31.2343
SUD4697,19 October 2012,2012,Sudan,15.5699,32.5532
MOR522,19 October 2012,2012,Morocco,33.53,-5.1
EGY1703,17 October 2012,2012,Egypt,31.1316,33.7984
TUN1008,16 October 2012,2012,Tunisia,36.819,10.1658
EGY1701,15 October 2012,2012,Egypt,26.1642,32.7267
EGY1702,15 October 2012,2012,Egypt,31.1316,33.7984
TUN1006,15 October 2012,2012,Tunisia,35.0382,9.4849
TUN1004,15 October 2012,2012,Tunisia,36.8092,10.1406
TUN1005,15 October 2012,2012,Tunisia,36.8092,10.1406
ALG3121,14 October 2012,2012,Algeria,34.8783,-1.315
EGY1696,12 October 2012,2012,Egypt,31.2036,29.9042
EGY1694,11 October 2012,2012,Egypt,30.0488,31.2343
TUN1002,10 October 2012,2012,Tunisia,36.819,10.1658
EGY1693,09 October 2012,2012,Egypt,30.0851,31.2387
EGY1689,07 October 2012,2012,Egypt,24.0911,32.8973
TUN1000,06 October 2012,2012,Tunisia,35.0382,9.4849
MOR521,06 October 2012,2012,Morocco,34.0133,-6.8326
LBY991,06 October 2012,2012,Libya,32.7571,12.7276
TUN998,05 October 2012,2012,Tunisia,35.0382,9.4849
MOR519,05 October 2012,2012,Morocco,35.7806,-5.8137
ALG3113,04 October 2012,2012,Algeria,33.8,2.8651
LBY989,04 October 2012,2012,Libya,32.8925,13.18
ALG3112,04 October 2012,2012,Algeria,36.7525,3.042
EGY1686,04 October 2012,2012,Egypt,30.1088,31.3792
TUN994,02 October 2012,2012,Tunisia,35.0382,9.4849
MOR518,02 October 2012,2012,Morocco,35.7806,-5.8137
TUN995,02 October 2012,2012,Tunisia,36.819,10.1658
EGY1683,02 October 2012,2012,Egypt,30.0771,31.2859
EGY1682,02 October 2012,2012,Egypt,30.0771,31.2859
EGY1680,01 October 2012,2012,Egypt,27.181,31.1837
TUN992,01 October 2012,2012,Tunisia,35.1676,8.8365
TUN993,01 October 2012,2012,Tunisia,35.0382,9.4849
EGY1681,01 October 2012,2012,Egypt,31.2878,34.2369
MOR516,01 October 2012,2012,Morocco,34.0133,-6.8326
EGY1679,01 October 2012,2012,Egypt,29.9464,30.9169
TUN991,29 September 2012,2012,Tunisia,34.574,9.429
ALG3107,29 September 2012,2012,Algeria,36.7525,3.042
TUN990,29 September 2012,2012,Tunisia,36.7984,10.1723
LBY980,28 September 2012,2012,Libya,32.8925,13.18
TUN987,28 September 2012,2012,Tunisia,36.7991,10.1755
TUN989,28 September 2012,2012,Tunisia,36.7991,10.1755
LBY982,28 September 2012,2012,Libya,32.1177,20.1293
EGY1675,26 September 2012,2012,Egypt,30.0488,31.2343
LBY977,25 September 2012,2012,Libya,32.8925,13.18
ALG3105,24 September 2012,2012,Algeria,36.38,3.9014
ALG3106,24 September 2012,2012,Algeria,36.7118,4.0459
LBY970,21 September 2012,2012,Libya,32.1177,20.1293
LBY969,21 September 2012,2012,Libya,32.8925,13.18
LBY968,21 September 2012,2012,Libya,32.1177,20.1293
MOR515,18 September 2012,2012,Morocco,34.0133,-6.8326
MOR514,17 September 2012,2012,Morocco,27.1418,-13.188
ALG3102,17 September 2012,2012,Algeria,36.7445,3.0527
TUN984,16 September 2012,2012,Tunisia,34.7406,10.7603
SUD4596,15 September 2012,2012,Sudan,12.9075,23.4706
EGY1668,14 September 2012,2012,Egypt,31.1981,29.9192
MOR513,14 September 2012,2012,Morocco,34.0531,-6.7985
ALG3099,14 September 2012,2012,Algeria,36.7344,3.0848
ALG3100,14 September 2012,2012,Algeria,36.7924,3.0522
EGY1664,13 September 2012,2012,Egypt,30.0488,31.2343
LBY964,13 September 2012,2012,Libya,32.767,22.6367
MOR512,12 September 2012,2012,Morocco,33.5928,-7.6192
EGY1663,12 September 2012,2012,Egypt,30.0488,31.2343
SUD4594,12 September 2012,2012,Sudan,15.5699,32.5532
LBY962,11 September 2012,2012,Libya,32.1177,20.1293
EGY1662,11 September 2012,2012,Egypt,30.0488,31.2343
TUN980,09 September 2012,2012,Tunisia,34.425,8.7417
EGY1661,09 September 2012,2012,Egypt,30.0488,31.2343
TUN979,08 September 2012,2012,Tunisia,35.1676,8.8365
EGY1654,07 September 2012,2012,Egypt,29.3099,30.8418
EGY1655,07 September 2012,2012,Egypt,31.1981,29.9192
EGY1656,07 September 2012,2012,Egypt,30.4591,31.1786
EGY1657,07 September 2012,2012,Egypt,31.4165,31.8133
EGY1659,07 September 2012,2012,Egypt,30.5526,31.009
EGY1658,07 September 2012,2012,Egypt,28.1099,30.7503
TUN978,07 September 2012,2012,Tunisia,36.819,10.1658
EGY1653,07 September 2012,2012,Egypt,31.1316,33.7984
MOR511,06 September 2012,2012,Morocco,23.6927,-15.9424
EGY1649,04 September 2012,2012,Egypt,30.0488,31.2343
EGY1648,02 September 2012,2012,Egypt,30.0488,31.2343
EGY1647,01 September 2012,2012,Egypt,30.0488,31.2343
SUD4551,29 August 2012,2012,Sudan,13.3322,24.904
SUD4552,29 August 2012,2012,Sudan,13.3322,24.904
EGY1645,29 August 2012,2012,Egypt,30.0488,31.2343
ALG3093,28 August 2012,2012,Algeria,35.6967,1.9966
LBY955,26 August 2012,2012,Libya,32.8925,13.18
EGY1641,25 August 2012,2012,Egypt,30.0488,31.2343
EGY1640,24 August 2012,2012,Egypt,30.6043,32.2723
MOR509,24 August 2012,2012,Morocco,34.0133,-6.8326
EGY1639,24 August 2012,2012,Egypt,30.0488,31.2343
EGY1638,22 August 2012,2012,Egypt,30.0488,31.2343
TUN971,22 August 2012,2012,Tunisia,36.7988,10.166
EGY1635,17 August 2012,2012,Egypt,30.3306,31.3035
TUN969,17 August 2012,2012,Tunisia,36.861,10.332
TUN970,17 August 2012,2012,Tunisia,36.819,10.1658
TUN968,16 August 2012,2012,Tunisia,35.6781,10.0963
EGY1634,16 August 2012,2012,Egypt,30.0488,31.2343
TUN965,14 August 2012,2012,Tunisia,35.0382,9.4849
TUN963,13 August 2012,2012,Tunisia,34.7406,10.7603
TUN964,13 August 2012,2012,Tunisia,36.819,10.1658
ALG3084,13 August 2012,2012,Algeria,36.75,3.0667
ALG3083,13 August 2012,2012,Algeria,36.6665,3.0961
ALG3085,13 August 2012,2012,Algeria,36.7344,3.0848
ALG3082,13 August 2012,2012,Algeria,36.7525,3.042
ALG3079,12 August 2012,2012,Algeria,36.4461,6.6341
ALG3076,12 August 2012,2012,Algeria,36.7217,3.1183
ALG3077,12 August 2012,2012,Algeria,36.7147,3.1064
ALG3078,12 August 2012,2012,Algeria,36.7502,2.9833
ALG3080,12 August 2012,2012,Algeria,36.75,3.0667
ALG3081,12 August 2012,2012,Algeria,36.6221,2.9225
EGY1627,12 August 2012,2012,Egypt,30.0488,31.2343
EGY1624,11 August 2012,2012,Egypt,31.2017,29.9446
TUN959,11 August 2012,2012,Tunisia,34.8593,9.7865
MOR503,11 August 2012,2012,Morocco,31.6315,-8.0083
MOR505,11 August 2012,2012,Morocco,35.7806,-5.8137
MOR504,11 August 2012,2012,Morocco,34.0133,-6.8326
MOR506,11 August 2012,2012,Morocco,33.9,-5.55
MOR502,11 August 2012,2012,Morocco,33.5928,-7.6192
TUN958,10 August 2012,2012,Tunisia,34.6542,10.6764
EGY1622,10 August 2012,2012,Egypt,31.1316,33.7984
ALG3075,09 August 2012,2012,Algeria,36.365,6.6147
TUN956,09 August 2012,2012,Tunisia,36.819,10.1658
MOR501,08 August 2012,2012,Morocco,33.5928,-7.6192
ALG3074,07 August 2012,2012,Algeria,36.85,6.05
ALG3073,07 August 2012,2012,Algeria,36.6386,2.7733
EGY1615,06 August 2012,2012,Egypt,30.0287,31.2174
SUD4512,06 August 2012,2012,Sudan,11.2942,23.8872
MOR500,05 August 2012,2012,Morocco,33.9,-6.33
TUN953,05 August 2012,2012,Tunisia,36.7984,10.1723
TUN951,04 August 2012,2012,Tunisia,35.0382,9.4849
MOR499,03 August 2012,2012,Morocco,23.6927,-15.9424
SUD4496,01 August 2012,2012,Sudan,12.0556,24.8906
EGY1611,01 August 2012,2012,Egypt,30.0642,31.2201
EGY1609,31 July 2012,2012,Egypt,31.1966,29.8903
SUD4495,31 July 2012,2012,Sudan,12.0556,24.8906
TUN949,31 July 2012,2012,Tunisia,36.8092,10.1406
EGY1608,28 July 2012,2012,Egypt,30.0351,31.214
SUD4475,22 July 2012,2012,Sudan,15.251,32.5214
SUD4476,22 July 2012,2012,Sudan,15.5513,32.4951
LBY932,19 July 2012,2012,Libya,32.8925,13.18
EGY1601,17 July 2012,2012,Egypt,30.0771,31.2859
SUD4467,17 July 2012,2012,Sudan,15.5699,32.5532
SUD4465,16 July 2012,2012,Sudan,12.0556,24.8906
SUD4464,16 July 2012,2012,Sudan,15.5699,32.5532
EGY1600,15 July 2012,2012,Egypt,31.1981,29.9192
EGY1599,15 July 2012,2012,Egypt,30.0771,31.2859
SUD4449,13 July 2012,2012,Sudan,13.1842,30.2167
SUD4453,13 July 2012,2012,Sudan,12.75,30.1667
SUD4448,13 July 2012,2012,Sudan,12.75,30.1667
SUD4444,13 July 2012,2012,Sudan,13.1842,30.2167
SUD4445,13 July 2012,2012,Sudan,15.5699,32.5532
SUD4446,13 July 2012,2012,Sudan,15.6248,32.5306
SUD4447,13 July 2012,2012,Sudan,15.6277,32.4648
SUD4450,13 July 2012,2012,Sudan,15.5699,32.5532
SUD4451,13 July 2012,2012,Sudan,15.6248,32.5306
SUD4452,13 July 2012,2012,Sudan,15.6277,32.4648
TUN946,11 July 2012,2012,Tunisia,36.819,10.1658
EGY1594,11 July 2012,2012,Egypt,30.0488,31.2343
SUD4441,11 July 2012,2012,Sudan,15.5699,32.5532
EGY1593,10 July 2012,2012,Egypt,30.0629,31.5236
EGY1592,09 July 2012,2012,Egypt,29.9737,32.5263
ALG3055,09 July 2012,2012,Algeria,36.4686,2.8289
EGY1591,09 July 2012,2012,Egypt,30.0771,31.2859
ALG3054,09 July 2012,2012,Algeria,36.4686,2.8289
TUN944,08 July 2012,2012,Tunisia,36.819,10.1658
SUD4435,08 July 2012,2012,Sudan,15.5699,32.5532
EGY1590,07 July 2012,2012,Egypt,30.0771,31.2859
ALG3052,07 July 2012,2012,Algeria,35.4358,7.1433
SUD4431,06 July 2012,2012,Sudan,15.6277,32.4648
ALG3050,05 July 2012,2012,Algeria,36.6168,4.4794
ALG3051,05 July 2012,2012,Algeria,36.5833,4.0
ALG3048,05 July 2012,2012,Algeria,36.7525,3.042
ALG3047,05 July 2012,2012,Algeria,36.7525,3.042
ALG3049,05 July 2012,2012,Algeria,36.7525,3.042
ALG3046,04 July 2012,2012,Algeria,36.3863,1.5028
ALG3045,04 July 2012,2012,Algeria,35.5526,5.4207
EGY1583,03 July 2012,2012,Egypt,30.0771,31.2859
SUD4427,03 July 2012,2012,Sudan,15.5699,32.5532
ALG3042,02 July 2012,2012,Algeria,36.6168,4.4794
SUD4416,02 July 2012,2012,Sudan,15.5699,32.5532
SUD4417,02 July 2012,2012,Sudan,15.5699,32.5532
ALG3040,01 July 2012,2012,Algeria,36.38,3.9014
EGY1578,01 July 2012,2012,Egypt,30.0619,31.3339
EGY1579,01 July 2012,2012,Egypt,30.0488,31.2343
ALG3039,01 July 2012,2012,Algeria,36.4686,2.8289
EGY1576,30 June 2012,2012,Egypt,30.0208,31.2139
SUD4413,30 June 2012,2012,Sudan,15.5699,32.5532
EGY1571,29 June 2012,2012,Egypt,31.2017,29.9446
SUD4408,29 June 2012,2012,Sudan,15.4296,36.4105
SUD4407,29 June 2012,2012,Sudan,13.1842,30.2167
EGY1573,29 June 2012,2012,Egypt,31.1316,33.7984
EGY1574,29 June 2012,2012,Egypt,29.9737,32.5263
SUD4410,29 June 2012,2012,Sudan,15.6477,32.3873
SUD4402,29 June 2012,2012,Sudan,12.6935,28.4232
SUD4405,29 June 2012,2012,Sudan,14.3983,33.5477
ALG3036,29 June 2012,2012,Algeria,36.4686,2.8289
SUD4401,29 June 2012,2012,Sudan,15.6277,32.4648
SUD4403,29 June 2012,2012,Sudan,15.5699,32.5532
SUD4404,29 June 2012,2012,Sudan,15.6277,32.4648
SUD4409,29 June 2012,2012,Sudan,15.6248,32.5306
SUD4411,29 June 2012,2012,Sudan,15.6277,32.4648
TUN942,28 June 2012,2012,Tunisia,33.1378,11.2197
SUD4400,28 June 2012,2012,Sudan,14.3983,33.5477
SUD4394,27 June 2012,2012,Sudan,15.4296,36.4105
SUD4390,26 June 2012,2012,Sudan,15.4296,36.4105
SUD4391,26 June 2012,2012,Sudan,15.5699,32.5532
SUD4392,26 June 2012,2012,Sudan,15.6277,32.4648
SUD4388,25 June 2012,2012,Sudan,13.1842,30.2167
SUD4389,25 June 2012,2012,Sudan,13.1485,32.6675
SUD4387,25 June 2012,2012,Sudan,15.6046,32.5781
TUN940,24 June 2012,2012,Tunisia,36.8092,10.1406
SUD4379,24 June 2012,2012,Sudan,14.0479,35.3884
SUD4381,24 June 2012,2012,Sudan,13.1485,32.6675
SUD4374,24 June 2012,2012,Sudan,13.1842,30.2167
SUD4384,24 June 2012,2012,Sudan,13.5422,33.6172
SUD4373,24 June 2012,2012,Sudan,13.1842,30.2167
SUD4380,24 June 2012,2012,Sudan,15.5699,32.5532
SUD4382,24 June 2012,2012,Sudan,15.6277,32.4648
SUD4383,24 June 2012,2012,Sudan,15.6277,32.4648
SUD4367,23 June 2012,2012,Sudan,13.1485,32.6675
SUD4362,23 June 2012,2012,Sudan,13.1842,30.2167
SUD4363,23 June 2012,2012,Sudan,14.0479,35.3884
SUD4368,23 June 2012,2012,Sudan,15.6477,32.3873
SUD4369,23 June 2012,2012,Sudan,19.6148,37.2225
EGY1568,23 June 2012,2012,Egypt,30.0619,31.3339
EGY1569,23 June 2012,2012,Egypt,30.0488,31.2343
SUD4370,23 June 2012,2012,Sudan,15.6594,32.53
SUD4372,23 June 2012,2012,Sudan,15.6277,32.4648
SUD4349,22 June 2012,2012,Sudan,13.1842,30.2167
SUD4357,22 June 2012,2012,Sudan,13.1485,32.6675
SUD4355,22 June 2012,2012,Sudan,13.5422,33.6172
SUD4358,22 June 2012,2012,Sudan,19.6148,37.2225
EGY1567,22 June 2012,2012,Egypt,30.0488,31.2343
SUD4350,22 June 2012,2012,Sudan,14.3983,33.5477
SUD4354,22 June 2012,2012,Sudan,15.6046,32.5781
SUD4356,22 June 2012,2012,Sudan,15.6248,32.5306
LBY903,21 June 2012,2012,Libya,32.1177,20.1293
LBY904,21 June 2012,2012,Libya,32.3754,15.0925
SUD4346,21 June 2012,2012,Sudan,15.6248,32.5306
SUD4335,20 June 2012,2012,Sudan,15.5699,32.5532
SUD4336,20 June 2012,2012,Sudan,15.6248,32.5306
SUD4339,20 June 2012,2012,Sudan,15.6277,32.4648
EGY1566,19 June 2012,2012,Egypt,30.0488,31.2343
SUD4327,19 June 2012,2012,Sudan,15.5699,32.5532
SUD4330,19 June 2012,2012,Sudan,15.6277,32.4648
SUD4322,18 June 2012,2012,Sudan,11.7898,34.3599
SUD4323,18 June 2012,2012,Sudan,15.4296,36.4105
EGY1564,18 June 2012,2012,Egypt,31.1981,29.9192
EGY1565,18 June 2012,2012,Egypt,29.9737,32.5263
EGY1563,18 June 2012,2012,Egypt,31.1316,33.7984
SUD4321,18 June 2012,2012,Sudan,15.6277,32.4648
SUD4324,18 June 2012,2012,Sudan,15.5699,32.5532
SUD4317,17 June 2012,2012,Sudan,15.4296,36.4105
SUD4318,17 June 2012,2012,Sudan,16.6861,33.4326
LBY896,17 June 2012,2012,Libya,32.1177,20.1293
SUD4316,17 June 2012,2012,Sudan,15.5699,32.5532
MOR497,16 June 2012,2012,Morocco,35.08,-6.04
SUD4307,16 June 2012,2012,Sudan,15.5699,32.5532
SUD4305,15 June 2012,2012,Sudan,17.6949,33.9852
EGY1560,15 June 2012,2012,Egypt,31.1981,29.9192
EGY1559,15 June 2012,2012,Egypt,30.0488,31.2343
EGY1558,14 June 2012,2012,Egypt,30.0488,31.2343
LBY884,13 June 2012,2012,Libya,32.1177,20.1293
MOR496,11 June 2012,2012,Morocco,33.5928,-7.6192
MOR494,10 June 2012,2012,Morocco,35.7806,-5.8137
MOR495,10 June 2012,2012,Morocco,34.0133,-6.8326
TUN915,10 June 2012,2012,Tunisia,33.1485,11.5538
EGY1555,09 June 2012,2012,Egypt,30.0771,31.2859
EGY1550,08 June 2012,2012,Egypt,29.9737,32.5263
EGY1551,08 June 2012,2012,Egypt,31.1973,29.9006
EGY1553,08 June 2012,2012,Egypt,30.0488,31.2343
TUN914,07 June 2012,2012,Tunisia,33.2491,10.1266
LBY873,07 June 2012,2012,Libya,32.1177,20.1293
LBY874,07 June 2012,2012,Libya,32.1177,20.1293
ALG3026,07 June 2012,2012,Algeria,35.6911,-0.6417
TUN913,06 June 2012,2012,Tunisia,34.7406,10.7603
EGY1549,06 June 2012,2012,Egypt,30.0771,31.2859
EGY1546,05 June 2012,2012,Egypt,31.4165,31.8133
ALG3024,05 June 2012,2012,Algeria,36.9,7.7667
SUD4281,05 June 2012,2012,Sudan,12.1625,31.3014
EGY1548,05 June 2012,2012,Egypt,30.0488,31.2343
SUD4280,05 June 2012,2012,Sudan,15.5699,32.5532
TUN909,01 June 2012,2012,Tunisia,36.819,10.1658
EGY1544,01 June 2012,2012,Egypt,30.0488,31.2343
TUN908,31 May 2012,2012,Tunisia,36.819,10.1658
SUD4269,30 May 2012,2012,Sudan,13.6264,25.3559
TUN906,29 May 2012,2012,Tunisia,36.5011,8.7802
EGY1536,28 May 2012,2012,Egypt,31.2036,29.9044
EGY1537,28 May 2012,2012,Egypt,31.2565,32.2841
